id,man,ypr,lat_e,long_e,elvt_e,fov_e,lat,long,elvt,fov,yaw,ptch,roll,path
2449,0,0.19865 -0.135758 0.024542,46.7106,7.77314,1932.000000,1.24805,46.710177,7.773513,1926.500000,1.2480471596,0.19865,-0.135758,0.024542,
2450,0,-0.379662 0.106613 0.0122712,45.7466,7.07372,1026.500000,0.47109,45.7467129999111,7.073264,1021.000000,0.4710903590,-0.379662,0.106613,0.0122712,
2451,0,-0.182545 0.151865 2.15283e-07,45.74447632,7.075831413,1030.500000,0.898825,45.7466,7.07372,1026.500000,0.998694,-0.182545,0.151865,2.15283E-07,
2452,0,2.96902 -0.0575255 2.66288e-07,47.0793,8.76752,1546.500000,0.382369,47.079766,8.766961,1564.500000,0.3823692419,2.96902,-0.0575255,2.66288E-07,
2453,0,1.8239 -0.0322143 0.0122724,46.66388702,8.050821304,2240.000000,0.999891,46.6598,8.05471,2144.500000,1.11099,1.8239,-0.0322143,0.0122724,
2454,1,1.66693 -0.0171534 0.0118456,46.6628,8.04972,2217.500000,1.185,46.660158,8.053965,2161.000000,1.2480471596,1.66693,-0.0171534,0.0118456,
2455,0,2.25725 -0.120417 0.036814,46.6529,7.91248,1942.500000,1.24805,46.653295,7.911701,1980.000000,1.2480471596,2.25725,-0.120417,0.036814,
2456,0,1.09066 -0.0536903 -0.0245423,47.449,11.3379,2400.500000,0.341602,47.4496988269417,11.3381229682917,2451.000000,0.3416019803,1.09066,-0.0536903,-0.0245423,
2457,1,1.01496 -0.0366967 -0.0477318,46.7363,8.2546,2233.500000,0.60992,46.736911,8.25574,2236.000000,0.6117582592,1.01496,-0.0366967,-0.0477318,
2458,1,-0.300494 -0.0699879 -0.0325009,46.7386,8.25737,2207.500000,0.404814,46.736911,8.25574,2236.000000,0.4321703093,-0.300494,-0.0699879,-0.0325009,
2459,1,1.21498 -0.0072969 0.0134356,46.3889,8.06137,1922.500000,0.425763,46.388859,8.061861,1913.500000,0.4321703093,1.21498,-0.0072969,0.0134356,
2460,0,2.3769 -0.135758 -0.0122701,46.3871,8.0549,1995.000000,1.17601,46.38726,8.054094,2009.000000,1.1760062002,2.3769,-0.135758,-0.0122701,
2461,0,-2.34239 -0.0813012 -0.0245419,47.17979813,9.29701519,1417.000000,1.17601,47.1759,9.30088,1432.000000,1.17601,-2.34239,-0.0813012,-0.0245419,
2462,0,-1.86915 0.0989413 -0.0245421,46.3936,8.06346,2000.000000,0.864816,46.393831,8.062634,2007.500000,0.8648162812,-1.86915,0.0989413,-0.0245421,
2463,0,0.111214 -0.230863 -0.0368134,47.2341,9.34018,1502.000000,0.96627,47.234522,9.339819,1526.500000,1.2110903499,0.111214,-0.230863,-0.0368134,
2464,0,-2.71898 -0.0421852 0.0245423,47.2171,9.31786,1068.000000,0.96627,47.217352,9.317569,1070.000000,1.2110903499,-2.71898,-0.0421852,0.0245423,
2465,0,0.577544 0.118884 -0.0368131,47.4876,11.1565,863.000000,0.43217,47.487977,11.156616,876.000000,0.4321703093,0.577544,0.118884,-0.0368131,
2466,0,2.41295 0.179476 -0.036813,46.87404251,8.788302422,1587.000000,0.342759,46.8721,8.79034,1464.500000,0.342759,2.41295,0.179476,-0.036813,
2467,0,0.998624 -0.0690309 0.0368127,47.1262,8.51133,873.500000,0.950022,47.1261666666667,8.51133333333333,872.500000,0.9500223146,0.998624,-0.0690309,0.0368127,
2468,0,0.666514 0.114281 -0.0245422,46.8979,8.92388,1343.500000,0.403525,46.898138,8.923663,1348.500000,0.4035250294,0.666514,0.114281,-0.0245422,
2469,0,-1.1735 0.0813012 0.0245425,46.3159,13.7804,1693.000000,0.47109,46.315858,13.780382,1693.000000,0.4710903590,-1.1735,0.0813012,0.0245425,
2470,0,-2.4467 -0.188681 4.13841e-07,46.2492,9.5675,2096.500000,1.14268,46.2491666666667,9.5675,2095.000000,1.1426759244,-2.4467,-0.188681,4.13841E-07,
2471,0,-2.87084 0.352051 -0.0368135,46.4836,7.74299,2546.000000,0.43217,46.483973,7.741928,2541.000000,0.4321703093,-2.87084,0.352051,-0.0368135,
2472,0,-2.89846 0.339775 0.0122705,46.4836,7.74299,2546.000000,0.43217,46.483973,7.741928,2541.000000,0.4321703093,-2.89846,0.339775,0.0122705,
2473,0,-2.89539 0.405737 0.0122705,46.4836,7.74299,2546.000000,0.318704,46.483973,7.741928,2541.000000,0.3187035508,-2.89539,0.405737,0.0122705,
2474,0,1.95276 0.148795 2.93966e-07,46.9931,11.2177,2289.500000,0.955011,46.9931413884167,11.2176474463031,2290.500000,0.9550114701,1.95276,0.148795,2.93966E-07,
2475,0,-0.597486 -0.0759323 -0.036813,47.3502,10.2267,1746.000000,1.14268,47.350773,10.226554,1720.000000,1.1426759244,-0.597486,-0.0759323,-0.036813,
2476,1,2.3163 0.0155271 0.0233803,47.3555,10.2244,1835.000000,1.14447,47.350221,10.225954,1756.000000,1.1426759244,2.3163,0.0155271,0.0233803,
2477,0,2.054 0.0628946 0.0368137,46.4104,11.5753,1548.000000,1.05607,46.4104,11.5753,1548.000000,1.05607,2.054,0.0628946,0.0368137,
2478,0,-2.64689 0.0191763 -0.012271,47.6846,11.3038,623.500000,0.47109,47.68468,11.303888,623.500000,0.4710903590,-2.64689,0.0191763,-0.012271,
2479,0,0.71637 -0.176407 -0.0245426,46.9563,11.1646,3427.500000,0.955011,46.9562559016028,11.1645667814056,3426.500000,0.9550114701,0.71637,-0.176407,-0.0245426,
2480,0,0.14266 -0.237769 -0.0368134,46.9563,11.1646,3427.500000,0.955011,46.9562560524972,11.1645672003889,3426.500000,0.9550114701,0.14266,-0.237769,-0.0368134,
2481,0,-0.544564 -0.200952 -0.0122709,46.9563,11.1646,3427.500000,0.955011,46.9562564045278,11.1645681783306,3427.000000,0.9550114701,-0.544564,-0.200952,-0.0122709,
2482,0,-0.0621279 0.019176 0.0245422,45.9786,11.3423,1885.500000,0.950022,45.978833,11.3425,1888.500000,0.9500223146,-0.0621279,0.019176,0.0245422,
2483,0,0.783099 0.209386 -0.0122707,47.4929,11.1085,709.500000,0.259405,47.49308,11.108571,709.000000,0.2594052933,0.783099,0.209386,-0.0122707,
2484,0,2.03252 0.121183 -0.0122703,47.7679,12.8427,1047.500000,0.947487,47.76791247,12.842712899975,1048.000000,0.9474868087,2.03252,0.121183,-0.0122703,
2485,0,2.25955 0.0813011 0.0245427,47.7679,12.8427,1047.500000,0.506886,47.76791247,12.842712899975,1048.000000,0.6758474757,2.25955,0.0813011,0.0245427,
2486,0,-1.28394 0.0751658 2.39995e-07,47.54936218,12.97281456,602.000000,1.15278,47.5475,12.9707,605.000000,0.960653,-1.28394,0.0751658,2.39995E-07,
2487,0,3.05799 -0.0989407 0.0245425,46.9224,7.79083,999.000000,1.17601,46.922541,7.790379,998.000000,1.1760062002,3.05799,-0.0989407,0.0245425,
2488,0,2.08468 0.0260783 6.95301e-07,46.7077,10.4916,2153.500000,0.261277,46.7076638888889,10.4915972222222,2151.500000,0.2612773690,2.08468,0.0260783,6.95301E-07,
2489,0,1.8914 0.0567557 0.0245431,46.7078,10.4917,2155.000000,0.0789065,46.7077861111111,10.4916861111111,2155.500000,0.0789064687,1.8914,0.0567557,0.0245431,
2490,0,-0.305262 0.090506 1.4687e-07,46.7059288,10.48765087,2042.500000,0.601841,46.708,10.4896,2184.000000,0.601841,-0.305262,0.090506,1.4687E-07,
2491,1,-2.70497 0.157873 -0.0421994,47.2179,9.35764,1387.500000,0.202597,47.217852,9.356047,1387.000000,0.2710556568,-2.70497,0.157873,-0.0421994,
2492,0,0.30833 -0.0475547 0.0245421,46.5616,13.5044,1785.000000,0.93617,46.561580746975,13.5044058970056,1784.500000,0.9361703226,0.30833,-0.0475547,0.0245421,
2493,1,-2.9623 -0.137193 -0.068218,47.365,12.8653,1869.000000,1.30712,47.363446,12.863783,1983.000000,1.2480471596,-2.9623,-0.137193,-0.068218,
2494,0,0.909648 -0.14573 -0.0122713,47.2557,9.3154,1328.000000,1.17601,47.2557483333333,9.3154,1328.000000,1.1760062002,0.909648,-0.14573,-0.0122713,
2495,0,-0.0605949 -0.0191765 0.0122711,47.5347,14.9536,1730.500000,1.5708,47.535229,14.954761,1799.000000,1.5707976532,-0.0605949,-0.0191765,0.0122711,
2496,0,0.503912 -0.0621254 -0.0368135,47.0427,8.45482,1155.000000,1.17601,47.042989,8.454322,1157.000000,1.1760062002,0.503912,-0.0621254,-0.0368135,
2497,0,-0.277648 0.0475542 -0.036813,46.4545,13.6806,1291.000000,1.10484,46.4544722222222,13.6805888888889,1291.500000,1.1048390587,-0.277648,0.0475542,-0.036813,
2498,0,0.314466 0.130388 1.36836e-08,46.4578,13.6845,1371.500000,1.10484,46.4578305555556,13.6844888888889,1371.500000,1.1048390587,0.314466,0.130388,1.36836E-08,
2499,0,1.1735 -0.111983 -0.0368137,46.4458,13.7268,1880.000000,1.287,46.4458166831361,13.7267730558,1881.000000,1.2870033044,1.1735,-0.111983,-0.0368137,
2500,0,-1.00476 0.111982 -0.0368128,46.9351,12.7468,1972.000000,0.861042,46.935087910005,12.7467542701167,1972.500000,0.8610415923,-1.00476,0.111982,-0.0368128,
2501,0,-0.872835 0.00460252 -0.0368129,46.9353,12.7478,1968.000000,1.13434,46.9353427099842,12.7478524199056,1968.500000,1.1343383172,-0.872835,0.00460252,-0.0368129,
2502,0,1.79629 -0.0260782 0.0122722,46.9448,12.7422,2276.000000,1.13434,46.9447894900056,12.7421644999667,2273.500000,1.1343383172,1.79629,-0.0260782,0.0122722,
2503,0,2.49579 -0.056756 0.0122715,46.9638,12.7453,2891.500000,1.13434,46.9637627601111,12.7453255200028,2890.000000,1.1343383172,2.49579,-0.056756,0.0122715,
2504,0,1.64597 -0.18868 0.036815,46.9616,12.7464,2752.000000,1.13434,46.9616241000194,12.7464469599667,2756.500000,1.1343383172,1.64597,-0.18868,0.036815,
2505,1,-2.13295 -0.101814 0.0101085,46.6099,14.1456,830.000000,0.975596,46.608978,14.145359,845.000000,0.9737992859,-2.13295,-0.101814,0.0101085,
2506,0,2.06627 -0.124253 0.0122719,46.6091,14.1441,844.500000,1.17601,46.609179,14.144511,845.000000,1.1760062002,2.06627,-0.124253,0.0122719,
2507,0,-1.85995 0.0084383 0.0245423,45.9338,7.63388,2032.000000,1.5708,45.934079,7.63292299988333,2023.000000,1.5707976532,-1.85995,0.0084383,0.0245423,
2508,0,0.108913 -0.0107381 -0.0368132,46.2149,7.68561,2432.000000,1.24805,46.214875,7.68561111111111,2431.000000,1.2480471596,0.108913,-0.0107381,-0.0368132,
2509,0,-0.737846 -0.108913 -0.012271,45.9847,7.52361,2658.000000,1.24805,45.9846722222222,7.52360555555556,2658.500000,1.2480471596,-0.737846,-0.108913,-0.012271,
2510,0,3.13085 0.0168734 1.85471e-07,47.12478256,9.144002914,418.000000,0.622001,47.1229,9.14613,423.500000,0.691112,3.13085,0.0168734,1.85471E-07,
2511,0,2.29867 -0.0191765 6.49362e-07,46.9714,7.54084,787.500000,0.321526,46.971643,7.540397,790.500000,0.3215257525,2.29867,-0.0191765,6.49362E-07,
2512,0,-2.2956 -0.0697968 -0.036813,47.372,10.9394,1633.500000,0.950022,47.372333,10.9395,1627.500000,0.9500223146,-2.2956,-0.0697968,-0.036813,
2513,0,0.692589 -0.177174 0.024542,46.5186,9.91013,2367.000000,1.14268,46.519126,9.910054,2400.500000,1.1426759244,0.692589,-0.177174,0.024542,
2514,0,-1.04158 -0.0935724 -0.036813,46.9459,12.4172,2609.500000,0.978208,46.9459434199917,12.4171497699994,2608.500000,0.9782075998,-1.04158,-0.0935724,-0.036813,
2515,0,2.55638 -0.126553 -0.0122706,46.2458,7.9947,2490.000000,0.998694,46.245963,7.993811,2517.000000,0.9986942867,2.55638,-0.126553,-0.0122706,
2516,1,1.30982 -0.105165 0.0159955,46.2458,7.9947,2490.000000,1.1292,46.246044,7.993863,2517.000000,1.1760062002,1.30982,-0.105165,0.0159955,
2517,0,-3.06566 -0.148029 -0.0368129,46.246,7.99468,2480.500000,0.536166,46.246188,7.993586,2519.000000,0.8097842563,-3.06566,-0.148029,-0.0368129,
2518,0,3.03805 -0.102011 -0.0245418,46.2468,7.99295,2522.000000,1.17601,46.247055,7.991922,2542.500000,1.1760062002,3.03805,-0.102011,-0.0245418,
2519,0,1.79399 -0.00383674 -0.0122688,46.2486,7.98579,2614.000000,0.261395,46.248763,7.984777,2625.500000,0.3947914530,1.79399,-0.00383674,-0.0122688,
2520,0,3.11168 -0.235465 0.0245425,46.2489,7.98549,2611.500000,1.17601,46.249238,7.984522,2624.000000,1.1760062002,3.11168,-0.235465,0.0245425,
2521,0,1.40589 0.106612 0.0122702,46.2543,7.98009,2587.000000,1.17601,46.254591,7.979002,2554.500000,1.1760062002,1.40589,0.106612,0.0122702,
2522,0,0.875901 0.0168728 0.024542,46.2621,7.98268,2719.500000,0.119856,46.2620616666667,7.982685,2719.000000,0.1198564111,0.875901,0.0168728,0.024542,
2523,0,-2.36693 -0.0843674 -0.036813,46.2622,7.98279,2718.000000,0.15164,46.26217,7.98278833333333,2718.000000,0.2283027268,-2.36693,-0.0843674,-0.036813,
2524,0,-0.995552 0.0383494 2.59526e-07,46.2553,7.97982,2592.500000,0.119856,46.2553183333333,7.97981833333333,2592.500000,0.1198564111,-0.995552,0.0383494,2.59526E-07,
2525,0,1.7495 0.00229972 0.0122724,46.2516,8.00688,2230.000000,0.998694,46.25198,8.006105,2262.000000,0.9986942867,1.7495,0.00229972,0.0122724,
2526,0,1.89216 0.00383526 -0.0245411,46.2591,7.94266,2199.000000,0.632573,46.259266,7.94168,2194.500000,0.6325727899,1.89216,0.00383526,-0.0245411,
2527,0,1.97423 0.0230083 -0.0490832,46.2609787,7.940012932,2230.000000,0.423981,46.2591,7.94208,2195.500000,0.47109,1.97423,0.0230083,-0.0490832,
2528,1,1.61618 -0.0721937 -0.00237917,46.2593,7.94035,2193.000000,1.15387,46.259405,7.940825,2194.500000,1.2480471596,1.61618,-0.0721937,-0.00237917,
2529,0,2.03866 0.0322133 8.28545e-07,46.26121521,7.937995434,2207.500000,0.493502,46.2571,7.94189,2196.500000,0.548335,2.03866,0.0322133,8.28545E-07,
2530,0,0.470932 0.225493 -0.0122714,47.40616608,10.91096306,959.500000,0.43217,47.4103,10.9151,976.500000,0.43217,0.470932,0.225493,-0.0122714,
2531,0,-2.86701 0.075166 -0.036813,46.7565,12.7565,2140.500000,1.13434,46.7565502899889,12.7564772999972,2139.000000,1.1343383172,-2.86701,0.075166,-0.036813,
2532,0,1.37598 0.0260774 -0.0122718,47.72276306,11.40663338,611.500000,0.745976,47.7247,11.4087,611.500000,0.745976,1.37598,0.0260774,-0.0122718,
2533,0,0.964104 0.118883 -0.0122709,46.022,7.69907,3073.000000,0.43217,46.022237,7.69763899991111,2986.500000,0.4321703093,0.964104,0.118883,-0.0122709,
2534,0,1.95352 -0.155701 0.012272,46.5048,9.78817,2965.000000,0.950022,46.505227,9.787772,3006.000000,0.9500223146,1.95352,-0.155701,0.012272,
2535,0,0.768521 -0.016874 -0.0245424,47.50384903,9.776837349,965.500000,0.286834,47.5059,9.77892,1015.000000,0.318704,0.768521,-0.016874,-0.0245424,
2536,0,2.89462 -0.0383493 0.0245425,47.5616,13.647,615.500000,0.884749,47.56156139,13.64701375,615.000000,0.8847491931,2.89462,-0.0383493,0.0245425,
2537,0,-2.48735 0.00690228 -0.0368131,47.5612,13.6468,623.000000,0.884749,47.561561,13.647013,615.000000,0.8847491931,-2.48735,0.00690228,-0.0368131,
2538,0,2.94984 -0.03528 0.0368135,47.5622,13.6458,668.500000,0.448048,47.562203009925,13.6457852999806,668.500000,0.4480476723,2.94984,-0.03528,0.0368135,
2539,0,2.94601 -0.0345135 0.0245424,47.5612,13.6468,623.000000,0.884749,47.561558,13.647011,615.500000,0.8847491931,2.94601,-0.0345135,0.0245424,
2540,0,2.32015 0.261544 0.024542,47.5612,13.6468,623.000000,0.313204,47.561558,13.647011,615.500000,0.3132040182,2.32015,0.261544,0.024542,
2541,0,2.62541 0.0452515 -0.0245417,47.5602,13.6425,866.000000,1.14268,47.5604330000889,13.6428770000889,849.500000,1.1426759244,2.62541,0.0452515,-0.0245417,
2542,0,2.1376 0.0636611 5.55772e-07,47.5602,13.6425,866.000000,1.14268,47.5604330000889,13.6428770000889,849.500000,1.1426759244,2.1376,0.0636611,5.55772E-07,
2543,0,2.94064 -0.0997078 3.37872e-07,47.55877304,13.64090252,969.000000,1.14268,47.5607,13.6428,842.500000,1.14268,2.94064,-0.0997078,3.37872E-07,
2544,0,-3.13929 -0.137291 0.0245424,47.5607,13.6428,842.500000,1.14268,47.561111,13.64328,829.500000,1.1426759244,-3.13929,-0.137291,0.0245424,
2545,0,-2.9253 -0.0536897 -0.0245419,47.5611,13.6433,829.500000,1.14268,47.5611107099889,13.6432814599806,829.500000,1.1426759244,-2.9253,-0.0536897,-0.0245419,
2546,0,0.477834 -0.278418 4.36675e-07,46.5746,8.40098,2385.000000,1.14268,46.574963,8.400147,2388.000000,1.1426759244,0.477834,-0.278418,4.36675E-07,
2547,0,2.23884 0.0207089 0.0245428,46.7859,8.11357,1642.000000,1.17601,46.786319,8.11305899991944,1662.000000,1.1760062002,2.23884,0.0207089,0.0245428,
2548,0,1.94125 0.091272 -0.0122701,46.7881,8.10434,1868.500000,0.792883,46.788424,8.103704,1884.500000,0.7928832358,1.94125,0.091272,-0.0122701,
2549,0,-1.5079 0.207087 0.0368133,46.1451,10.944,1362.000000,0.528655,46.1450938099139,10.9439566899556,1363.000000,0.7928832358,-1.5079,0.207087,0.0368133,
2550,0,-1.29008 0.0997076 0.0245425,46.1442,10.9446,1363.000000,0.784102,46.1441663800028,10.9445621999583,1364.000000,1.1760062002,-1.29008,0.0997076,0.0245425,
2551,0,0.652709 -0.0115051 -0.0122713,46.5067,9.77007,2603.500000,1.68831,46.507121,9.769742,2602.500000,1.6883093980,0.652709,-0.0115051,-0.0122713,
2552,0,-3.0112 0.167205 0.0122709,46.44456482,13.76686001,1193.500000,0.548335,46.4427,13.769,1111.500000,0.548335,-3.0112,0.167205,0.0122709,
2553,0,-2.79644 0.0843674 -0.0245419,47.0713,12.3559,2595.000000,0.761013,47.07129415,12.3558512400389,2596.000000,0.7610133966,-2.79644,0.0843674,-0.0245419,
2554,0,0.069029 0.158 1.56034e-07,47.1141243,12.41147423,2264.000000,0.837114,47.116,12.4134,2234.000000,0.761013,0.069029,0.158,1.56034E-07,
2555,0,1.3292 0.287622 -0.0368126,46.6269,8.03771,1102.500000,0.950022,46.627034,8.037228,1098.000000,0.9500223146,1.3292,0.287622,-0.0368126,
2556,0,-2.06014 0.277651 0.0122714,46.43333435,7.715012074,2067.500000,1.46563,46.4353,7.71691,2057.000000,1.46563,-2.06014,0.277651,0.0122714,
2557,0,-2.51036 -0.0943388 -0.0122709,46.4315,7.71008,2357.000000,1.46563,46.431886,7.70902699993056,2407.000000,1.4656314412,-2.51036,-0.0943388,-0.0122709,
2558,0,0.894311 0.00460184 -0.0368135,47.4381,10.4685,1812.500000,1.10696,47.4381472222222,10.4684777777778,1812.500000,1.1069632846,0.894311,0.00460184,-0.0368135,
2559,0,-2.69827 0.0138074 -0.0368131,47.2443,12.7849,1824.500000,0.691112,47.24430215,12.7849114333333,1824.500000,0.6911117446,-2.69827,0.0138074,-0.0368131,
2560,0,-0.446389 -0.099708 1.08043e-07,47.2324,12.7708,2444.000000,1.5708,47.2324473333333,12.7707678333333,2439.000000,1.5707976532,-0.446389,-0.099708,1.08043E-07,
2561,0,-1.76255 -0.00766865 -0.0122708,47.23441315,12.77281761,2220.000000,1.08084,47.2324,12.7708,2444.000000,1.08084,-1.76255,-0.00766865,-0.0122708,
2562,0,0.381962 0.305262 0.0122709,47.2321,12.7708,2449.500000,1.75212,47.2321002833333,12.7708162833333,2450.500000,1.7521175808,0.381962,0.305262,0.0122709,
2563,0,0.716371 -0.029145 -0.0245423,47.2321,12.7708,2449.500000,1.287,47.2320608833333,12.77082305,2450.500000,1.2870033044,0.716371,-0.029145,-0.0245423,
2564,0,-1.78709 -0.0905061 -0.0245419,47.23484421,12.78160477,2055.500000,1.08084,47.2329,12.7795,2152.000000,1.08084,-1.78709,-0.0905061,-0.0245419,
2565,0,2.37384 -0.0974083 0.0245428,47.1225,8.43333,622.000000,1.17601,47.122708,8.433063,626.500000,1.1760062002,2.37384,-0.0974083,0.0245428,
2566,0,0.271514 -0.00460274 -0.0245422,47.0566,8.48485,1786.500000,0.927296,47.0565783333333,8.48484666666667,1786.500000,0.9272960010,0.271514,-0.00460274,-0.0245422,
2567,0,-0.722504 -0.268446 -0.0368131,46.7971,12.0959,1975.500000,0.857007,46.7971216666667,12.0958783333333,1975.000000,1.1426759244,-0.722504,-0.268446,-0.0368131,
2568,0,1.96196 -0.228563 0.0122719,46.7936,12.0983,2136.500000,0.857007,46.7936016666667,12.0983316666667,2136.500000,1.1426759244,1.96196,-0.228563,0.0122719,
2569,0,2.98436 -0.141893 0.0122712,46.699,7.8554,1317.500000,1.17601,46.6992,7.854838,1350.500000,1.1760062002,2.98436,-0.141893,0.0122712,
2570,1,1.16391 -0.205846 0.0192862,46.6987,7.854,1345.500000,1.14176,46.6992,7.854838,1350.500000,1.1760062002,1.16391,-0.205846,0.0192862,
2571,0,3.0879 -0.105843 -0.0122708,47.439,11.0507,2044.500000,1.17601,47.439,11.0506666666667,2046.500000,1.1760062002,3.0879,-0.105843,-0.0122708,
2572,0,-1.98037 0.0598254 -0.024542,47.4393,11.051,2037.000000,1.17601,47.4393333333333,11.051,2036.500000,1.1760062002,-1.98037,0.0598254,-0.024542,
2573,0,2.89155 0.0628947 0.0122712,47.4385,11.0503,2065.000000,0.510365,47.4385,11.0503333333333,2063.500000,0.5103652121,2.89155,0.0628947,0.0122712,
2574,0,2.78111 -0.237768 -0.0368128,47.4377,11.0498,2087.000000,0.864816,47.4376666666667,11.0498333333333,2084.500000,0.8648162812,2.78111,-0.237768,-0.0368128,
2575,0,-3.002 -0.145729 -0.0122709,47.4377,11.0498,2087.000000,1.17601,47.4376666666667,11.0498333333333,2084.500000,1.1760062002,-3.002,-0.145729,-0.0122709,
2576,0,-2.67987 0.00460267 -0.036813,47.439,11.0507,2044.500000,1.17601,47.439,11.0506666666667,2046.500000,1.1760062002,-2.67987,0.00460267,-0.036813,
2577,0,-2.5142 0.185611 0.0245422,47.4393,11.0503,2047.500000,0.78186,47.4393333333333,11.0503333333333,2045.500000,1.1760062002,-2.5142,0.185611,0.0245422,
2578,0,-2.42216 -0.0966415 0.0368132,47.4393,11.051,2037.000000,1.17601,47.4393333333333,11.051,2036.500000,1.1760062002,-2.42216,-0.0966415,0.0368132,
2579,0,3.002 -0.0291444 0.0122713,47.441,11.0623,1711.000000,1.17601,47.441,11.0623333333333,1710.500000,1.1760062002,3.002,-0.0291444,0.0122713,
2580,0,3.002 -0.182542 2.50156e-07,47.4393,11.051,2037.000000,1.17601,47.4393333333333,11.051,2036.500000,1.1760062002,3.002,-0.182542,2.50156E-07,
2581,0,-2.94678 -0.213223 -0.0122709,47.4367,11.0495,2096.500000,1.17601,47.4366666666667,11.0495,2097.500000,1.1760062002,-2.94678,-0.213223,-0.0122709,
2582,0,0.378892 0.038349 -0.0122712,47.4373,11.0485,2080.000000,1.17601,47.4373333333333,11.0485,2082.500000,1.1760062002,0.378892,0.038349,-0.0122712,
2583,0,0.342078 -0.262311 0.0245422,47.4375,11.0485,2092.500000,0.78186,47.4375,11.0485,2092.500000,1.1760062002,0.342078,-0.262311,0.0245422,
2584,0,0.84522 0.096641 -0.0245422,47.4375,11.0482,2079.000000,1.17601,47.4375,11.0481666666667,2077.000000,1.1760062002,0.84522,0.096641,-0.0245422,
2585,0,-2.25879 0.049854 -0.0245421,46.4096,8.0997,2182.000000,0.927296,46.410074,8.098976,2207.500000,0.9272960010,-2.25879,0.049854,-0.0245421,
2586,1,2.65076 -0.0332514 0.032309,47.8489,14.1877,497.500000,1.19045,47.849166,14.185666,495.500000,1.1426759244,2.65076,-0.0332514,0.032309,
2587,1,-0.0665879 -0.0273296 0.00199476,46.44,8.10588,2386.500000,1.20835,46.440814,8.10276,2362.500000,1.2870033044,-0.0665879,-0.0273296,0.00199476,
2588,0,-0.133455 -0.0874369 0.0613616,46.5689,11.5585,1074.000000,0.884749,46.569025,11.558527,1075.000000,0.8847491931,-0.133455,-0.0874369,0.0613616,
2589,0,-0.741679 -0.118884 -0.012271,46.3972,10.127,2035.000000,1.68831,46.3973609999111,10.12698,2031.500000,1.6883093980,-0.741679,-0.118884,-0.012271,
2590,0,2.82099 -0.0475542 -0.0122707,46.4386,11.2168,1722.000000,0.884749,46.4385925600472,11.2167862100003,1722.000000,0.8847491931,2.82099,-0.0475542,-0.0122707,
2591,0,2.28103 0.188681 0.0122716,47.56476974,14.85706806,642.500000,1.17601,47.5627,14.8592,657.000000,1.17601,2.28103,0.188681,0.0122716,
2592,0,0.998625 0.243903 -7.18342e-08,46.93717194,10.91127205,2759.500000,0.772703,46.9351,10.9092,2752.000000,0.772703,0.998625,0.243903,-7.18342E-08,
2593,0,-0.630467 -0.130389 0.0368134,46.93778229,10.90494061,2621.500000,0.756042,46.9359,10.9029,2522.000000,0.756042,-0.630467,-0.130389,0.0368134,
2594,0,2.13377 0.296056 -0.0245423,46.9515,10.8853,1822.000000,0.935957,46.9514883333333,10.8853183333333,1822.000000,0.9359565756,2.13377,0.296056,-0.0245423,
2595,0,-0.844453 -0.0805347 1.53965e-07,46.4508,7.69033,1979.000000,0.441289,46.451108,7.689469,1944.500000,0.6664891650,-0.844453,-0.0805347,1.53965E-07,
2596,0,-2.82943 -0.0805345 -0.036813,46.7669,9.64284,2061.000000,0.691112,46.767384,9.642445,2077.500000,0.6911117446,-2.82943,-0.0805345,-0.036813,
2597,0,1.92438 -0.0958754 -0.0245411,46.7807,9.63289,2344.000000,0.691112,46.781246,9.63249299987222,2359.000000,0.6911117446,1.92438,-0.0958754,-0.0245411,
2598,0,2.84784 -0.0805348 -0.0122707,46.776,9.63439,2241.500000,0.691112,46.776356,9.634175,2249.500000,0.6911117446,2.84784,-0.0805348,-0.0122707,
2599,0,-0.586749 0.109679 -0.0122707,46.7743,9.66484,1824.500000,0.691112,46.7748,9.664497,1836.000000,0.6911117446,-0.586749,0.109679,-0.0122707,
2600,0,2.93681 0.00229971 -0.0122707,46.7761,9.66913,1789.000000,0.691112,46.776417,9.668944,1799.500000,0.6911117446,2.93681,0.00229971,-0.0122707,
2601,0,1.10523 0.1557 -0.0368131,46.7761,9.67085,1775.000000,0.691112,46.77634,9.670606,1789.500000,0.6911117446,1.10523,0.1557,-0.0368131,
2602,0,3.04418 -0.0805346 -0.0245418,46.7738,9.66456,1806.500000,0.460966,46.774162,9.66434,1826.000000,0.6911117446,3.04418,-0.0805346,-0.0245418,
2603,0,-2.96289 -0.0207092 0.0245423,46.5558,9.79628,2093.500000,1.62793,46.556238,9.796069,2077.000000,1.6279250171,-2.96289,-0.0207092,0.0245423,
2604,0,0.448689 -0.0145742 -1.405e-07,47.1343,9.51914,456.000000,0.717542,47.134563,9.518966,455.500000,0.7175419463,0.448689,-0.0145742,-1.405E-07,
2605,0,0.965643 0.114281 -0.0245421,46.6567,8.1013,1949.500000,0.43217,46.656936,8.100528,1959.000000,0.4321703093,0.965643,0.114281,-0.0245421,
2606,0,2.53567 0.0874366 -0.0245418,46.66249466,8.050303459,2215.500000,0.611758,46.6666,8.04641,2280.500000,0.611758,2.53567,0.0874366,-0.0245418,
2607,0,-2.02639 0.00766856 0.0122711,45.91839218,7.615366459,1937.500000,0.520663,45.9224,7.61944,1998.000000,0.578515,-2.02639,0.00766856,0.0122711,
